1,93,3.77797066727811,881251843
1,322,4.24647977261024,881251820
1,330,3.98852219558919,881251820
1,488,3.86898208084933,881251884
1,522,2.70741794832478,881252305
1,529,3.5983370346491,881251863
1,551,4.06120790583249,881251911
1,633,3.4892127293744,881252056
1,673,4.23565068159841,881251601
1,752,3.43655520336845,881251045
2,49,3.75485257818166,891719775
2,154,3.70495204899043,879023073
2,158,2.72899977374973,879720880
2,191,3.17607252249763,879023242
2,371,2.67300689829254,879023272
2,400,3.52868760414423,879023556
2,444,3.06986291991925,879024148
2,470,3.21230040535167,879023529
2,852,2.97826807516792,891718700
2,971,3.49634414172422,879023152
3,24,2.47382955491869,878887983
3,63,4.10225829536145,878888026
3,167,4.17831113037892,878886682
3,188,1.86847806266286,878886307
3,289,4.25469746860523,878886682
3,348,3.84871531871898,878886479
3,477,3.70357023602884,878888145
3,505,3.29331258263777,878888066
3,894,2.21111966022332,878887413
3,975,2.8048193101503,878886902
4,31,4.72810362723837,880604302
4,47,3.41209998919979,880602893
4,243,3.84849419620541,880604276
4,318,3.69342092677168,880605869
4,329,2.94491225211398,880607489
4,358,4.57428275702997,880604379
4,477,2.67537119776389,880607489
4,572,4.67990395816664,880605920
4,756,3.39174744378436,880603960
4,962,3.45145818969698,880606993
5,52,2.80710398330432,886397723
5,99,3.16932932267726,886397722
5,145,2.76626944514465,886397722
5,188,1.80501804870859,886397855
5,266,2.44946250341394,886397802
5,326,3.5264852336739,886397478
5,653,3.39184892638524,886397723
5,669,2.25112235872919,886397827
5,732,1.9377264590788,886397777
5,986,1.92456983588424,886397905
6,55,3.05934982304721,884183099
6,157,4.39786502405158,884182685
6,203,3.21042759446417,884127249
6,222,4.20303982780214,884127369
6,242,4.37845189060126,884182627
6,390,4.21834860064325,884182748
6,504,3.82293048214091,884183336
6,539,4.47935120057533,884127690
6,545,3.91560939095358,884183406
6,662,4.29191523317679,884183572
7,50,4.45550331257531,881171982
7,102,3.80247175338667,881171137
7,103,4.22363471973277,881172117
7,126,4.54209794040164,881171825
7,149,4.66263767957497,881169776
7,186,4.56312031470633,881172246
7,190,5,881171760
7,402,4.15392279756751,881171693
7,598,4.00417210118627,881170844
7,817,3.59072936181427,881172183
8,78,3.80095622405345,891628002
8,96,3.29082620172404,891627829
8,154,3.96167957987407,891628074
8,175,4.97068069031048,891628122
8,289,3.38166354220499,891628884
8,406,3.45630467573573,891628614
8,591,3.62435489175626,891628501
8,609,3.49150089291102,891627664
8,658,4.42783114561268,891628518
8,698,4.19241799568715,891628229
9,90,3.81815944309956,886323153
9,93,3.47712738345647,886323617
9,210,3.43421807053595,886323937
9,218,3.6787294118567,886322719
9,350,3.12419321984481,886324521
9,352,3.11153182075503,886323068
9,587,3.54869321801303,886323406
9,653,2.63810466032756,886307828
9,671,3.11794128320404,886325023
9,902,2.52691166061437,886324865
10,11,2.95871946981367,883599478
10,32,4.3090390769356,883600680
10,72,3.98066528960535,883600747
10,109,3.80215450753573,883600657
10,112,4.08112341078934,883602174
10,157,3.38596205760077,883600747
10,237,3.69188216424414,883601365
10,255,4.10269742965031,883601088
10,553,2.11693905632664,883599670
10,672,3.1649965043222,883600445
11,32,4.26266586087589,879373543
11,94,3.99198077190908,879373849
11,143,2.90881825860635,879375912
11,206,2.45814997530082,879376727
11,245,3.47798817291769,879374640
11,290,2.66515785004348,879372813
11,312,3.69800153514244,879373768
11,510,3.79506782872797,879374916
11,1009,2.76248487390867,879376159
11,1177,2.94856791752233,879374607
12,18,3.82352672963873,876521917
12,124,3.73379016052174,877533771
12,355,4.30886833818366,889651822
12,409,4.45612131374155,877532889
12,470,3.34756597069253,877532173
12,579,3.01830572364982,884583549
12,611,3.93912713133911,877534859
12,650,3.99920265298807,877532303
12,776,2.49342067369908,877534701
12,1035,3.92351723578676,876521773
13,113,4.97418627409395,884128822
13,137,4.10535930313868,884127370
13,155,4.30214898190361,884129468
13,163,3.75887379315356,884130014
13,206,3.23267615642138,884130085
13,446,3.96973229272543,891825324
13,465,3.58772809614414,884127370
13,529,4.16849313768812,884129410
13,573,3.42811550986851,891825441
13,616,3.61814948737399,884129814
14,44,3.6004894883885,887735288
14,53,4.37233585602599,887731082
14,58,4.75061619947226,887737338
14,83,3.66850042065283,887736322
14,87,4.20371094418155,887730407
14,136,4.21739247838767,887737678
14,241,4.91246749728473,887736206
14,330,4.21857746911506,891036021
14,448,3.60304267895256,891036116
14,493,4.1530650148657,887736429
15,69,3.8402496472091,888103611
15,205,3.63961179566323,888082584
15,263,2.23267861794715,888104188
15,309,2.96229376799612,888103872
15,456,2.74230051473434,888104085
15,499,3.7002608837303,888082742
15,521,2.24712680900453,888103729
15,611,2.85234506514837,888104057
15,974,2.90535268419657,888103971
15,1167,2.61040142407841,888082246
16,9,3.82223577968435,879468581
16,64,4.33043771654131,879467295
16,67,4.65819253684535,879466547
16,332,2.19018355440645,879466249
16,372,4.05430872830713,879467190
16,415,2.79433693050411,879543617
16,616,2.48049688431986,879485507
16,648,3.292582092533,879467895
16,759,3.1234935894797,879467295
16,832,2.57876072708046,879543209
17,17,3.84326075271869,879270459
17,230,3.83521450658996,879270424
17,258,3.63170895917892,879270677
17,289,4.080591624026,879270084
17,466,3.88586785773934,879270644
17,492,4.29304972641011,879269963
17,539,4.37274581793191,879270084
17,988,3.45522760769374,879270677
17,1212,3.91410924484162,879270567
17,1246,3.57619033841345,879270605
18,62,2.44648876834017,879527865
18,80,2.61436400441891,879525876
18,81,2.46541356526009,879525761
18,128,2.87319377410052,879551380
18,210,2.60934582811407,879538898
18,255,3.78198966650295,879521856
18,322,3.62364811101804,879521088
18,541,3.30300874278741,879549899
18,612,3.17651038189682,879521475
18,647,3.23837927394353,879524216
19,53,4.85217685473519,874805804
19,182,3.50323749669252,874805860
19,218,4.75240144995175,874835116
19,316,4.01582387243819,874871479
19,417,2.90815815273834,874834388
19,511,3.3713343048211,874834289
19,779,3.78548699989346,874871800
19,972,3.47595090853086,874834389
19,1212,4.10921869899074,874868045
19,1223,2.31560457317861,875086766
20,52,2.60434002878432,891034007
20,167,3.48883073925884,892078605
20,385,3.96664912887594,892078605
20,403,2.47062429842284,892079617
20,424,3.57693459975033,892335587
20,551,3.69919624190907,892335707
20,598,3.09091363531184,891227730
20,689,2.03458986493064,892335707
20,726,3.65928011824722,892079288
20,876,2.87402981625888,892334400
21,11,3.88401232227297,874775614
21,26,3.82005075116187,874775914
21,78,3.44412271099406,874775038
21,91,4.07337780866546,874781198
21,182,2.91714275781791,874774956
21,474,4.08595276052667,890627339
21,539,4.5525952997923,874781407
21,791,3.23996038511853,886177338
21,892,3.49918137119296,886433226
21,1077,3.8427208588068,874774575
22,47,3.3971745479118,892738419
22,68,3.86673793358951,892738341
22,120,3.89648908992542,892738384
22,161,3.31777908993053,892738341
22,374,3.5274824494821,892738278
22,414,2.63762955504288,892737972
22,481,3.73439916277459,892738385
22,937,4.18534094651341,892738418
22,1067,3.50545830632328,892738453
22,1090,2.60899225427424,892738277
23,74,3.64807151687361,877877933
23,96,3.23234700740572,877618584
23,97,3.72605653671579,878191995
23,180,2.96536548405723,889501325
23,242,4.00032935600502,877881169
23,289,3.70779372824193,879123190
23,434,3.47806616879135,877880852
23,694,3.80602465590898,878192344
23,700,3.77122646096185,878192721
23,734,3.95573412989253,889502087
24,51,4.16123451178033,887737036
24,209,3.90819654553028,887740933
24,222,4.39070030961448,887737484
24,231,4.07412178644659,887738508
24,236,4.10542673980458,887739172
24,518,3.78018345191787,887739382
24,521,3.25782046947407,887737483
24,700,4.03484054109637,887736459
24,902,2.54859188566014,887741150
24,1057,3.96592906338923,887738387
25,21,3.70439203878005,880571428
25,134,3.63011779464586,879197329
25,239,4.02398127039341,880570964
25,300,3.76688941270437,879197022
25,319,3.42322123536412,882804187
25,342,3.13324064718888,888954129
25,348,4.34917349834661,879196566
25,451,2.85725497439913,881599672
25,558,3.89556613922635,879198262
25,703,3.4299380521131,888954609
26,9,5,892431727
26,123,4.02819693983998,892430309
26,180,3.91562019560487,892431665
26,212,3.85141341970004,892431871
26,314,2.99990383940147,892433062
26,340,3.6903964427436,892428754
26,351,3.75622801499754,892429567
26,529,4.44975754083884,892430282
26,800,3.04815707433039,892434164
26,878,3.68244068369472,892429347
27,13,3.1643493371273,888801406
27,48,2.86800754402995,888801522
27,89,2.89660450501522,888803708
27,143,2.30518652896909,888803052
27,210,3.23543695585349,888801407
27,355,2.81681395665312,888801407
27,376,2.23648354011574,888801812
27,434,2.89973882799199,883748450
27,528,2.21433936062766,888801577
27,887,1.87658398263349,888803148
28,2,4.03189377536921,875746809
28,78,3.05183830763041,875747342
28,134,3.74418759244266,875747401
28,181,4.25112749299629,875747242
28,243,3.38584212199134,875747752
28,488,3.43216190806604,875747829
28,513,3.91728872891275,875747470
28,601,3.23452458494961,875747401
28,645,3.02992252333313,875747854
28,978,3.11654687379519,875747731
29,39,4.19352301526516,876859413
29,141,3.69386070724079,876767822
29,190,5,876770168
29,222,3.96487471058271,876860808
29,260,3.70348047289762,876768609
29,289,4.37989696943128,876860808
29,368,4.2544970614937,876858091
29,568,3.8404791972899,876859778
29,693,4.18193293631813,876859778
29,1077,3.47920516099879,876768025
30,44,3.73399220298429,877052093
30,61,3.78740078456778,877052008
30,69,3.67392276101876,877052438
30,140,3.73259966567727,877051656
30,307,2.75033261413652,877052784
30,553,3.41290240043562,877052502
30,569,2.59230702411091,877051687
30,740,3.57989765461411,877052297
30,862,3.23344216560046,877052958
30,994,4.00511453915851,877052501
31,148,3.60679704854404,882076587
31,198,2.71293211297236,882078830
31,404,4.12681661388781,882075148
31,505,3.57384260615988,882077872
31,507,3.65647646855002,882077176
31,558,3.79485344733562,882076682
31,759,3.39939960271508,882077222
31,838,2.98050798177661,882078558
31,921,3.52933597443358,882075827
31,927,2.99141431366231,882078883
32,37,4.90173046403135,879540649
32,79,4.88083140488134,879540748
32,126,4.81516973578262,879539614
32,187,4.6367054299907,879539767
32,290,4.02244730503922,879539027
32,477,3.89686769522789,879540678
32,545,3.87212259105692,879540650
